helpfulness,correctness,coherence,complexity,verbosity,label,word_count,char_count,sentence_count,avg_sentence_length,unique_words,vocab_diversity,coleman_liau,list_count,paragraph_count,punctuation_count,reference_count,syntax_tree_depth,average_dependency_length,passive_voice_ratio,subordinate_clause_rate,noun_verb_ratio,adjective_ratio,adverb_ratio,pronoun_ratio,contraction_rate,average_word_length,hedging_frequency,discourse_marker_rate,style_score,format_score,wording_score,helpfulness_score,correctness_score,coherence_score,complexity_score,verbosity_score
4,4,4,3,3,LLM,308.0,1988.0,19.0,16.210526315789473,140.0,0.4545454545454545,12.918831168831169,4.0,5.0,44.0,0.0,14.0,3.083565459610028,0.1052631578947368,0.2631578947368421,1.3285714285714283,0.0627062706270627,0.0099009900990099,0.1089108910891089,0.0066006600660066,5.247524752475248,0.0033003300330033,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
4,4,4,2,3,Human,365.0,2122.0,26.0,14.038461538461538,132.0,0.3616438356164383,9.39835616438356,10.0,11.0,52.0,0.0,12.0,3.0569306930693068,0.0769230769230769,0.4230769230769231,1.6,0.0977653631284916,0.0418994413407821,0.0670391061452514,0.0,4.701117318435754,0.0055865921787709,0.0,3.5,4.0,3.5,4.0,4.0,4.0,3.5,3.0
4,4,4,3,4,LLM,365.0,2122.0,26.0,14.038461538461538,132.0,0.3616438356164383,9.39835616438356,10.0,11.0,52.0,0.0,12.0,3.0569306930693068,0.0769230769230769,0.4230769230769231,1.6,0.0977653631284916,0.0418994413407821,0.0670391061452514,0.0,4.701117318435754,0.0055865921787709,0.0,3.5,4.0,3.5,4.0,4.0,4.0,3.5,3.0
3,3,4,2,3,Human,260.0,1895.0,12.0,21.666666666666668,118.0,0.4538461538461538,18.724461538461536,0.0,6.0,44.0,0.0,10.0,3.0202020202020203,0.0833333333333333,0.0,2.065217391304348,0.1153846153846153,0.023076923076923,0.0115384615384615,0.0,6.088461538461538,0.0,0.0,4.0,3.5,3.5,4.0,4.0,4.0,4.0,3.5
4,4,4,3,3,LLM,260.0,1895.0,12.0,21.666666666666668,118.0,0.4538461538461538,18.724461538461536,0.0,6.0,44.0,0.0,10.0,3.0202020202020203,0.0833333333333333,0.0,2.065217391304348,0.1153846153846153,0.023076923076923,0.0115384615384615,0.0,6.088461538461538,0.0,0.0,4.0,3.5,3.5,4.0,4.0,4.0,4.0,3.5
0,0,4,1,2,Human,81.0,404.0,4.0,20.25,33.0,0.4074074074074074,5.024197530864196,0.0,3.0,9.0,0.0,5.0,3.126436781609196,0.0,0.75,2.090909090909091,0.0519480519480519,0.0259740259740259,0.0909090909090909,0.0,3.987012987012987,0.0,0.0,3.5,3.0,2.5,1.5,1.0,2.5,2.0,3.0
1,0,3,1,2,LLM,81.0,404.0,4.0,20.25,33.0,0.4074074074074074,5.024197530864196,0.0,3.0,9.0,0.0,5.0,3.126436781609196,0.0,0.75,2.090909090909091,0.0519480519480519,0.0259740259740259,0.0909090909090909,0.0,3.987012987012987,0.0,0.0,3.5,3.0,2.5,1.5,1.0,2.5,2.0,3.0
0,0,4,0,0,Human,16.0,83.0,1.0,16.0,14.0,0.875,6.604999999999997,0.0,1.0,2.0,0.0,4.0,2.9411764705882355,0.0,0.0,6.0,0.0625,0.0,0.0625,0.0,4.125,0.0,0.0,3.5,3.5,3.0,1.0,1.0,4.0,1.0,2.0
1,0,3,1,2,LLM,16.0,83.0,1.0,16.0,14.0,0.875,6.604999999999997,0.0,1.0,2.0,0.0,4.0,2.9411764705882355,0.0,0.0,6.0,0.0625,0.0,0.0625,0.0,4.125,0.0,0.0,3.5,3.5,3.0,1.0,1.0,4.0,1.0,2.0
4,4,4,3,3,Human,381.0,2614.0,27.0,14.11111111111111,177.0,0.4645669291338583,15.174908136482934,9.0,11.0,67.0,0.0,9.0,3.1402298850574715,0.037037037037037,0.037037037037037,2.088235294117647,0.125,0.0106382978723404,0.0398936170212766,0.0,5.707446808510638,0.0212765957446808,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
4,4,4,3,3,LLM,381.0,2614.0,27.0,14.11111111111111,177.0,0.4645669291338583,15.174908136482934,9.0,11.0,67.0,0.0,9.0,3.1402298850574715,0.037037037037037,0.037037037037037,2.088235294117647,0.125,0.0106382978723404,0.0398936170212766,0.0,5.707446808510638,0.0212765957446808,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
3,4,3,2,2,Human,188.0,1098.0,10.0,18.8,114.0,0.6063829787234043,8.898936170212767,0.0,9.0,36.0,0.0,8.0,3.135514018691589,0.0,0.4,1.351351351351351,0.1034482758620689,0.0172413793103448,0.0517241379310344,0.0057471264367816,4.752873563218391,0.0057471264367816,0.0,3.5,4.0,3.5,4.0,4.0,4.0,3.5,4.0
4,4,4,3,3,LLM,188.0,1098.0,10.0,18.8,114.0,0.6063829787234043,8.898936170212767,0.0,9.0,36.0,0.0,8.0,3.135514018691589,0.0,0.4,1.351351351351351,0.1034482758620689,0.0172413793103448,0.0517241379310344,0.0057471264367816,4.752873563218391,0.0057471264367816,0.0,3.5,4.0,3.5,4.0,4.0,4.0,3.5,4.0
3,3,4,3,2,Human,253.0,1477.0,21.0,12.047619047619047,124.0,0.4901185770750988,8.725217391304348,7.0,9.0,44.0,0.0,10.0,2.647887323943662,0.0,0.1428571428571428,1.7173913043478262,0.1133603238866396,0.0242914979757085,0.0728744939271255,0.0040485829959514,4.716599190283401,0.0,0.0,4.0,4.0,3.5,4.0,3.5,4.0,3.5,3.5
4,4,4,3,4,LLM,253.0,1477.0,21.0,12.047619047619047,124.0,0.4901185770750988,8.725217391304348,7.0,9.0,44.0,0.0,10.0,2.647887323943662,0.0,0.1428571428571428,1.7173913043478262,0.1133603238866396,0.0242914979757085,0.0728744939271255,0.0040485829959514,4.716599190283401,0.0,0.0,4.0,4.0,3.5,4.0,3.5,4.0,3.5,3.5
4,4,4,2,2,Human,502.0,3253.0,32.0,15.6875,205.0,0.4083665338645418,13.046454183266931,9.0,11.0,84.0,0.0,10.0,3.095575221238938,0.03125,0.125,1.2016806722689075,0.1012145748987854,0.0263157894736842,0.0708502024291498,0.0020242914979757,5.3562753036437245,0.0020242914979757,0.0,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.5
4,4,4,3,4,LLM,502.0,3253.0,32.0,15.6875,205.0,0.4083665338645418,13.046454183266931,9.0,11.0,84.0,0.0,10.0,3.095575221238938,0.03125,0.125,1.2016806722689075,0.1012145748987854,0.0263157894736842,0.0708502024291498,0.0020242914979757,5.3562753036437245,0.0020242914979757,0.0,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.5
4,4,4,1,2,Human,121.0,682.0,6.0,20.166666666666668,69.0,0.5702479338842975,8.827768595041324,0.0,1.0,17.0,0.0,9.0,3.62406015037594,1.0,0.1666666666666666,1.95,0.0583333333333333,0.0333333333333333,0.025,0.0,4.475,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
4,4,4,3,3,LLM,121.0,682.0,6.0,20.166666666666668,69.0,0.5702479338842975,8.827768595041324,0.0,1.0,17.0,0.0,9.0,3.62406015037594,1.0,0.1666666666666666,1.95,0.0583333333333333,0.0333333333333333,0.025,0.0,4.475,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
4,4,4,2,2,Human,167.0,1021.0,8.0,20.875,94.0,0.562874251497006,11.617485029940116,0.0,3.0,25.0,0.0,12.0,2.9424083769633507,0.5,0.125,1.4,0.1520467836257309,0.0116959064327485,0.0409356725146198,0.0,4.812865497076023,0.0058479532163742,0.125,4.0,3.5,4.0,4.0,4.0,4.0,4.0,3.5
4,4,4,3,3,LLM,167.0,1021.0,8.0,20.875,94.0,0.562874251497006,11.617485029940116,0.0,3.0,25.0,0.0,12.0,2.9424083769633507,0.5,0.125,1.4,0.1520467836257309,0.0116959064327485,0.0409356725146198,0.0,4.812865497076023,0.0058479532163742,0.125,4.0,3.5,4.0,4.0,4.0,4.0,4.0,3.5
4,4,4,3,2,Human,269.0,1674.0,11.0,24.454545454545453,122.0,0.4535315985130111,12.651895910780665,0.0,6.0,40.0,0.0,10.0,3.2451612903225806,0.4545454545454545,0.0909090909090909,1.84,0.088235294117647,0.0183823529411764,0.0514705882352941,0.0,4.970588235294118,0.0110294117647058,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5,3.5
4,4,4,3,4,LLM,269.0,1674.0,11.0,24.454545454545453,122.0,0.4535315985130111,12.651895910780665,0.0,6.0,40.0,0.0,10.0,3.2451612903225806,0.4545454545454545,0.0909090909090909,1.84,0.088235294117647,0.0183823529411764,0.0514705882352941,0.0,4.970588235294118,0.0110294117647058,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5,3.5
0,0,1,1,0,Human,65.0,402.0,4.0,16.25,57.0,0.8769230769230769,10.87076923076923,0.0,1.0,10.0,0.0,10.0,2.619718309859155,0.25,0.0,2.1,0.0952380952380952,0.0317460317460317,0.1111111111111111,0.0,5.031746031746032,0.0158730158730158,0.0,3.5,4.0,3.0,2.5,2.0,3.5,2.0,2.5
2,2,3,3,2,LLM,65.0,402.0,4.0,16.25,57.0,0.8769230769230769,10.87076923076923,0.0,1.0,10.0,0.0,10.0,2.619718309859155,0.25,0.0,2.1,0.0952380952380952,0.0317460317460317,0.1111111111111111,0.0,5.031746031746032,0.0158730158730158,0.0,3.5,4.0,3.0,2.5,2.0,3.5,2.0,2.5
4,4,4,2,2,Human,260.0,1895.0,15.0,17.333333333333332,153.0,0.5884615384615385,13.935692307692308,0.0,5.0,90.0,5.0,10.0,2.764705882352941,0.1333333333333333,0.0,3.1515151515151514,0.0909090909090909,0.0197628458498023,0.0474308300395256,0.0,5.2687747035573125,0.0,0.0,4.0,3.5,4.0,4.0,4.0,4.0,3.5,3.5
4,4,4,3,4,LLM,260.0,1895.0,15.0,17.333333333333332,153.0,0.5884615384615385,13.935692307692308,0.0,5.0,90.0,5.0,10.0,2.764705882352941,0.1333333333333333,0.0,3.1515151515151514,0.0909090909090909,0.0197628458498023,0.0474308300395256,0.0,5.2687747035573125,0.0,0.0,4.0,3.5,4.0,4.0,4.0,4.0,3.5,3.5
3,3,3,2,2,Human,138.0,887.0,14.0,9.857142857142858,91.0,0.6594202898550725,11.704927536231878,6.0,3.0,26.0,0.0,7.0,2.9177215189873418,0.1428571428571428,0.1428571428571428,1.0625,0.1353383458646616,0.0,0.1052631578947368,0.0,5.383458646616542,0.0075187969924812,0.0,4.0,4.0,3.5,4.0,4.0,4.0,3.5,4.0
4,4,4,3,3,LLM,138.0,887.0,14.0,9.857142857142858,91.0,0.6594202898550725,11.704927536231878,6.0,3.0,26.0,0.0,7.0,2.9177215189873418,0.1428571428571428,0.1428571428571428,1.0625,0.1353383458646616,0.0,0.1052631578947368,0.0,5.383458646616542,0.0075187969924812,0.0,4.0,4.0,3.5,4.0,4.0,4.0,3.5,4.0
3,3,4,3,2,Human,242.0,1412.0,17.0,14.235294117647058,88.0,0.3636363636363636,7.433719008264465,4.0,7.0,48.0,2.0,7.0,3.3973941368078178,0.1176470588235294,0.2941176470588235,1.66,0.056768558951965,0.0043668122270742,0.1004366812227074,0.0,4.218340611353712,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
4,4,4,3,3,LLM,242.0,1412.0,17.0,14.235294117647058,88.0,0.3636363636363636,7.433719008264465,4.0,7.0,48.0,2.0,7.0,3.3973941368078178,0.1176470588235294,0.2941176470588235,1.66,0.056768558951965,0.0043668122270742,0.1004366812227074,0.0,4.218340611353712,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
4,4,4,1,2,Human,346.0,2357.0,17.0,20.352941176470587,190.0,0.5491329479768786,15.645895953757226,5.0,7.0,60.0,0.0,16.0,3.3777777777777778,0.1764705882352941,0.1764705882352941,1.647887323943662,0.1111111111111111,0.0313390313390313,0.0341880341880341,0.0,5.52991452991453,0.0028490028490028,0.1764705882352941,4.0,4.0,3.5,4.0,4.0,4.0,4.0,3.5
4,4,4,4,3,LLM,346.0,2357.0,17.0,20.352941176470587,190.0,0.5491329479768786,15.645895953757226,5.0,7.0,60.0,0.0,16.0,3.3777777777777778,0.1764705882352941,0.1764705882352941,1.647887323943662,0.1111111111111111,0.0313390313390313,0.0341880341880341,0.0,5.52991452991453,0.0028490028490028,0.1764705882352941,4.0,4.0,3.5,4.0,4.0,4.0,4.0,3.5
3,3,4,2,2,Human,301.0,1640.0,26.0,11.576923076923077,148.0,0.4916943521594684,6.806112956810633,4.0,12.0,50.0,0.0,9.0,2.6666666666666665,0.1153846153846153,0.0769230769230769,0.8666666666666667,0.0644067796610169,0.0338983050847457,0.1457627118644067,0.0067796610169491,4.298305084745762,0.0,0.0384615384615384,4.0,3.5,3.5,4.0,4.0,4.0,3.0,3.5
4,4,4,3,3,LLM,301.0,1640.0,26.0,11.576923076923077,148.0,0.4916943521594684,6.806112956810633,4.0,12.0,50.0,0.0,9.0,2.6666666666666665,0.1153846153846153,0.0769230769230769,0.8666666666666667,0.0644067796610169,0.0338983050847457,0.1457627118644067,0.0067796610169491,4.298305084745762,0.0,0.0384615384615384,4.0,3.5,3.5,4.0,4.0,4.0,3.0,3.5
3,3,4,1,3,Human,669.0,4337.0,29.0,23.06896551724138,217.0,0.3243647234678625,14.25931240657698,7.0,8.0,96.0,0.0,13.0,3.2891246684350133,0.1034482758620689,0.1379310344827586,2.0081967213114758,0.0926756352765321,0.0059790732436472,0.0553064275037369,0.0014947683109118,5.322869955156951,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
4,4,4,3,3,LLM,669.0,4337.0,29.0,23.06896551724138,217.0,0.3243647234678625,14.25931240657698,7.0,8.0,96.0,0.0,13.0,3.2891246684350133,0.1034482758620689,0.1379310344827586,2.0081967213114758,0.0926756352765321,0.0059790732436472,0.0553064275037369,0.0014947683109118,5.322869955156951,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
4,4,4,2,2,Human,296.0,1967.0,23.0,12.869565217391305,135.0,0.4560810810810811,14.483783783783782,11.0,8.0,54.0,0.0,16.0,2.827586206896552,0.0434782608695652,0.0434782608695652,1.7857142857142858,0.1034482758620689,0.0206896551724137,0.0793103448275862,0.0034482758620689,5.510344827586207,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
4,4,4,3,4,LLM,296.0,1967.0,23.0,12.869565217391305,135.0,0.4560810810810811,14.483783783783782,11.0,8.0,54.0,0.0,16.0,2.827586206896552,0.0434782608695652,0.0434782608695652,1.7857142857142858,0.1034482758620689,0.0206896551724137,0.0793103448275862,0.0034482758620689,5.510344827586207,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
3,4,4,2,2,Human,568.0,3355.0,24.0,23.666666666666668,214.0,0.3767605633802817,11.065633802816896,0.0,8.0,65.0,0.0,12.0,2.9531502423263327,0.3333333333333333,0.125,1.9230769230769231,0.0928196147110332,0.021015761821366,0.0718038528896672,0.0,4.753064798598949,0.0087565674255691,0.0833333333333333,4.0,4.0,3.5,3.5,4.0,4.0,3.5,3.5
4,4,4,3,4,LLM,568.0,3355.0,24.0,23.666666666666668,214.0,0.3767605633802817,11.065633802816896,0.0,8.0,65.0,0.0,12.0,2.9531502423263327,0.3333333333333333,0.125,1.9230769230769231,0.0928196147110332,0.021015761821366,0.0718038528896672,0.0,4.753064798598949,0.0087565674255691,0.0833333333333333,4.0,4.0,3.5,3.5,4.0,4.0,3.5,3.5
4,4,4,2,2,Human,119.0,681.0,7.0,17.0,49.0,0.4117647058823529,2.64974789915966,4.0,11.0,30.0,0.0,7.0,3.577639751552795,0.0,0.1428571428571428,3.071428571428572,0.1574074074074074,0.0277777777777777,0.0092592592592592,0.0092592592592592,4.268518518518518,0.0,0.1428571428571428,4.0,3.5,3.5,4.0,4.0,4.0,3.5,3.5
4,4,4,3,4,LLM,119.0,681.0,7.0,17.0,49.0,0.4117647058823529,2.64974789915966,4.0,11.0,30.0,0.0,7.0,3.577639751552795,0.0,0.1428571428571428,3.071428571428572,0.1574074074074074,0.0277777777777777,0.0092592592592592,0.0092592592592592,4.268518518518518,0.0,0.1428571428571428,4.0,3.5,3.5,4.0,4.0,4.0,3.5,3.5
3,3,4,2,4,Human,623.0,4012.0,31.0,20.096774193548388,240.0,0.3852327447833066,13.428314606741573,8.0,10.0,100.0,0.0,9.0,3.1908077994428967,0.0967741935483871,0.3870967741935484,1.029585798816568,0.0696202531645569,0.045886075949367,0.0727848101265822,0.0015822784810126,5.166139240506329,0.0126582278481012,0.1612903225806451,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.5
4,4,4,3,2,LLM,623.0,4012.0,31.0,20.096774193548388,240.0,0.3852327447833066,13.428314606741573,8.0,10.0,100.0,0.0,9.0,3.1908077994428967,0.0967741935483871,0.3870967741935484,1.029585798816568,0.0696202531645569,0.045886075949367,0.0727848101265822,0.0015822784810126,5.166139240506329,0.0126582278481012,0.1612903225806451,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.5
2,2,4,2,1,Human,343.0,2254.0,23.0,14.91304347826087,169.0,0.4927113702623906,13.773994169096207,7.0,10.0,45.0,0.0,11.0,2.8666666666666667,0.0434782608695652,0.0869565217391304,1.796875,0.0623145400593471,0.0148367952522255,0.0652818991097922,0.0029673590504451,5.486646884272997,0.0029673590504451,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
4,4,4,3,3,LLM,343.0,2254.0,23.0,14.91304347826087,169.0,0.4927113702623906,13.773994169096207,7.0,10.0,45.0,0.0,11.0,2.8666666666666667,0.0434782608695652,0.0869565217391304,1.796875,0.0623145400593471,0.0148367952522255,0.0652818991097922,0.0029673590504451,5.486646884272997,0.0029673590504451,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
4,4,4,2,2,Human,327.0,2276.0,20.0,16.35,163.0,0.4984709480122324,15.725749235474002,9.0,6.0,66.0,0.0,7.0,3.281795511221945,0.1,0.1,1.6557377049180328,0.2312312312312312,0.048048048048048,0.024024024024024,0.003003003003003,5.603603603603603,0.024024024024024,0.05,3.8,4.0,3.5,4.0,4.0,4.0,3.8,3.5
4,4,4,3,3,LLM,327.0,2276.0,20.0,16.35,163.0,0.4984709480122324,15.725749235474002,9.0,6.0,66.0,0.0,7.0,3.281795511221945,0.1,0.1,1.6557377049180328,0.2312312312312312,0.048048048048048,0.024024024024024,0.003003003003003,5.603603603603603,0.024024024024024,0.05,3.8,4.0,3.5,4.0,4.0,4.0,3.8,3.5
3,4,3,3,3,Human,211.0,1435.0,9.0,23.444444444444443,112.0,0.5308056872037915,14.475639810426536,0.0,4.0,48.0,0.0,12.0,3.109375,0.2222222222222222,0.1111111111111111,2.771428571428572,0.1064814814814814,0.037037037037037,0.0324074074074074,0.0046296296296296,5.38425925925926,0.0092592592592592,0.1111111111111111,4.0,3.5,4.0,4.0,4.0,4.0,4.0,3.5
4,4,4,3,3,LLM,211.0,1435.0,9.0,23.444444444444443,112.0,0.5308056872037915,14.475639810426536,0.0,4.0,48.0,0.0,12.0,3.109375,0.2222222222222222,0.1111111111111111,2.771428571428572,0.1064814814814814,0.037037037037037,0.0324074074074074,0.0046296296296296,5.38425925925926,0.0092592592592592,0.1111111111111111,4.0,3.5,4.0,4.0,4.0,4.0,4.0,3.5
3,3,4,2,3,Human,600.0,4144.0,40.0,15.0,214.0,0.3566666666666667,14.93673333333334,20.0,23.0,102.0,0.0,11.0,3.4126074498567336,0.0,0.1,1.5737704918032789,0.0967184801381692,0.0189982728842832,0.0880829015544041,0.001727115716753,5.818652849740933,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
4,4,4,3,3,LLM,600.0,4144.0,40.0,15.0,214.0,0.3566666666666667,14.93673333333334,20.0,23.0,102.0,0.0,11.0,3.4126074498567336,0.0,0.1,1.5737704918032789,0.0967184801381692,0.0189982728842832,0.0880829015544041,0.001727115716753,5.818652849740933,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
3,3,4,2,2,Human,249.0,1611.0,12.0,20.75,117.0,0.4698795180722891,12.902329317269077,5.0,3.0,28.0,0.0,9.0,3.2285714285714286,0.1666666666666666,0.1666666666666666,1.603448275862069,0.0647773279352226,0.0566801619433198,0.068825910931174,0.0,5.242914979757085,0.0040485829959514,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
4,4,4,3,3,LLM,249.0,1611.0,12.0,20.75,117.0,0.4698795180722891,12.902329317269077,5.0,3.0,28.0,0.0,9.0,3.2285714285714286,0.1666666666666666,0.1666666666666666,1.603448275862069,0.0647773279352226,0.0566801619433198,0.068825910931174,0.0,5.242914979757085,0.0040485829959514,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1,1,2,1,1,Human,72.0,541.0,1.0,72.0,49.0,0.6805555555555556,20.86833333333333,0.0,1.0,21.0,0.0,8.0,5.684210526315789,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.507246376811594,0.0,0.0,3.5,4.0,3.5,4.0,4.0,4.0,3.5,4.0
3,3,4,2,2,LLM,72.0,541.0,1.0,72.0,49.0,0.6805555555555556,20.86833333333333,0.0,1.0,21.0,0.0,8.0,5.684210526315789,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.507246376811594,0.0,0.0,3.5,4.0,3.5,4.0,4.0,4.0,3.5,4.0
4,4,4,1,1,Human,39.0,209.0,4.0,9.75,35.0,0.8974358974358975,5.890256410256413,0.0,1.0,7.0,0.0,6.0,2.7906976744186047,0.0,0.25,1.375,0.075,0.075,0.15,0.025,4.05,0.0,0.0,3.5,3.5,3.0,3.0,4.0,3.5,2.5,3.5
4,4,4,2,4,LLM,39.0,209.0,4.0,9.75,35.0,0.8974358974358975,5.890256410256413,0.0,1.0,7.0,0.0,6.0,2.7906976744186047,0.0,0.25,1.375,0.075,0.075,0.15,0.025,4.05,0.0,0.0,3.5,3.5,3.0,3.0,4.0,3.5,2.5,3.5
4,4,4,3,3,Human,643.0,4029.0,35.0,18.37142857142857,320.0,0.4976671850699845,11.908989113530328,0.0,21.0,122.0,0.0,11.0,3.1181592039800994,0.0571428571428571,0.0857142857142857,2.2211538461538463,0.0884676145339652,0.0315955766192733,0.1263823064770932,0.0094786729857819,4.977883096366509,0.0047393364928909,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
4,3,4,4,3,LLM,643.0,4029.0,35.0,18.37142857142857,320.0,0.4976671850699845,11.908989113530328,0.0,21.0,122.0,0.0,11.0,3.1181592039800994,0.0571428571428571,0.0857142857142857,2.2211538461538463,0.0884676145339652,0.0315955766192733,0.1263823064770932,0.0094786729857819,4.977883096366509,0.0047393364928909,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
4,4,4,1,1,Human,482.0,2992.0,44.0,10.954545454545457,217.0,0.450207468879668,9.763817427385888,18.0,3.0,141.0,0.0,9.0,2.8080133555926543,0.0454545454545454,0.0227272727272727,1.8172043010752688,0.0755555555555555,0.0177777777777777,0.1088888888888888,0.0088888888888888,5.084444444444444,0.0088888888888888,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
4,4,4,3,3,LLM,482.0,2992.0,44.0,10.954545454545457,217.0,0.450207468879668,9.763817427385888,18.0,3.0,141.0,0.0,9.0,2.8080133555926543,0.0454545454545454,0.0227272727272727,1.8172043010752688,0.0755555555555555,0.0177777777777777,0.1088888888888888,0.0088888888888888,5.084444444444444,0.0088888888888888,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
4,4,4,2,2,Human,264.0,1464.0,13.0,20.307692307692307,127.0,0.4810606060606061,9.048030303030302,0.0,4.0,27.0,0.0,8.0,3.174377224199288,0.2307692307692307,0.2307692307692307,1.9111111111111112,0.0568181818181818,0.034090909090909,0.0719696969696969,0.0,4.4356060606060606,0.0075757575757575,0.1538461538461538,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
4,4,4,3,3,LLM,264.0,1464.0,13.0,20.307692307692307,127.0,0.4810606060606061,9.048030303030302,0.0,4.0,27.0,0.0,8.0,3.174377224199288,0.2307692307692307,0.2307692307692307,1.9111111111111112,0.0568181818181818,0.034090909090909,0.0719696969696969,0.0,4.4356060606060606,0.0075757575757575,0.1538461538461538,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
3,3,4,2,3,Human,234.0,1334.0,14.0,16.714285714285715,133.0,0.5683760683760684,9.215726495726493,4.0,6.0,26.0,0.0,12.0,2.8884462151394423,0.4285714285714285,0.0714285714285714,1.6428571428571428,0.0608695652173913,0.0217391304347826,0.0826086956521739,0.0,4.6347826086956525,0.0,0.0,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.5
4,4,4,3,4,LLM,234.0,1334.0,14.0,16.714285714285715,133.0,0.5683760683760684,9.215726495726493,4.0,6.0,26.0,0.0,12.0,2.8884462151394423,0.4285714285714285,0.0714285714285714,1.6428571428571428,0.0608695652173913,0.0217391304347826,0.0826086956521739,0.0,4.6347826086956525,0.0,0.0,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.5
4,4,4,2,2,Human,396.0,2394.0,21.0,18.857142857142858,199.0,0.5025252525252525,10.960707070707066,5.0,9.0,73.0,0.0,11.0,3.35,0.1428571428571428,0.1904761904761904,1.275,0.1037974683544303,0.0177215189873417,0.0734177215189873,0.010126582278481,4.827848101265823,0.0126582278481012,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
4,4,4,3,3,LLM,396.0,2394.0,21.0,18.857142857142858,199.0,0.5025252525252525,10.960707070707066,5.0,9.0,73.0,0.0,11.0,3.35,0.1428571428571428,0.1904761904761904,1.275,0.1037974683544303,0.0177215189873417,0.0734177215189873,0.010126582278481,4.827848101265823,0.0126582278481012,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
4,4,4,1,2,Human,160.0,915.0,7.0,22.857142857142858,101.0,0.63125,9.658999999999995,0.0,3.0,26.0,0.0,9.0,3.208791208791209,0.1428571428571428,0.8571428571428571,1.1176470588235294,0.124223602484472,0.0372670807453416,0.1118012422360248,0.0248447204968944,4.496894409937888,0.0186335403726708,0.1428571428571428,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.5
4,4,4,3,3,LLM,160.0,915.0,7.0,22.857142857142858,101.0,0.63125,9.658999999999995,0.0,3.0,26.0,0.0,9.0,3.208791208791209,0.1428571428571428,0.8571428571428571,1.1176470588235294,0.124223602484472,0.0372670807453416,0.1118012422360248,0.0248447204968944,4.496894409937888,0.0186335403726708,0.1428571428571428,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.5
4,4,4,2,3,Human,263.0,1577.0,9.0,29.22222222222222,96.0,0.3650190114068441,10.34980988593156,0.0,13.0,47.0,0.0,8.0,3.886850152905199,0.4444444444444444,0.5555555555555556,1.3387096774193548,0.0318725099601593,0.0119521912350597,0.0836653386454183,0.0,4.653386454183267,0.0119521912350597,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
4,4,4,3,3,LLM,263.0,1577.0,9.0,29.22222222222222,96.0,0.3650190114068441,10.34980988593156,0.0,13.0,47.0,0.0,8.0,3.886850152905199,0.4444444444444444,0.5555555555555556,1.3387096774193548,0.0318725099601593,0.0119521912350597,0.0836653386454183,0.0,4.653386454183267,0.0119521912350597,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
